1686224899.548740,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686224923.106408,192.168.29.136,2812,8,11471,28
1686224923.117434,192.168.29.136,2813,8,11470,28
1686224923.128741,192.168.29.136,2814,8,11469,28
1686224923.150107,192.168.29.136,2815,8,11468,28
1686224923.166567,192.168.29.136,2816,8,11467,28
1686224923.183082,192.168.29.136,2817,8,11466,28
1686224923.194219,192.168.29.136,2818,8,11465,28
1686224923.204903,192.168.29.136,2819,8,11464,28
1686224923.220970,192.168.29.136,2820,8,11463,28
1686224923.237281,192.168.29.136,2821,8,11462,28
1686224923.258650,192.168.29.136,2822,8,11461,28
1686224923.264547,192.168.29.136,2823,8,11460,28
1686224923.275792,192.168.29.136,2824,8,11459,28
1686224923.286932,192.168.29.136,2825,8,11458,28
1686224923.303472,192.168.29.136,2826,8,11457,28
1686224923.362303,192.168.29.136,2827,8,11456,28
1686224923.378829,192.168.29.136,2828,8,11455,28
1686224923.457968,192.168.29.136,2829,8,11454,28
1686224923.505848,192.168.29.136,2830,8,11453,28
1686224923.517152,192.168.29.136,2831,8,11452,28
1686224923.528434,192.168.29.136,2832,8,11451,28
1686224923.539667,192.168.29.136,2833,8,11450,28
1686224923.781171,192.168.29.136,2834,8,11449,28
1686224923.897435,192.168.29.136,2835,8,11448,28
1686224923.914305,192.168.29.136,2836,8,11447,28
1686224923.941434,192.168.29.136,2837,8,11446,28
1686224923.990442,192.168.29.136,2838,8,11445,28
1686224924.133051,192.168.29.136,2839,8,11444,28
1686224924.181980,192.168.29.136,2840,8,11443,28
1686224924.399087,192.168.29.136,2841,8,11442,28
1686224924.462715,192.168.29.136,2842,8,11441,28
1686224924.463075,192.168.29.136,2843,8,11440,28
1686224924.463285,192.168.29.136,2844,8,11439,28
1686224924.479828,192.168.29.136,2845,8,11438,28
1686224924.528010,192.168.29.136,2846,8,11437,28
1686224924.602461,192.168.29.136,2847,8,11436,28
1686224924.613895,192.168.29.136,2848,8,11435,28
1686224924.674223,192.168.29.136,2849,8,11434,28
1686224924.691065,192.168.29.136,2850,8,11433,28
1686224924.744394,192.168.29.136,2851,8,11432,28
1686224924.755699,192.168.29.136,2852,8,11431,28
1686224924.761325,192.168.29.136,2853,8,11430,28
1686224924.819931,192.168.29.136,2854,8,11429,28
1686224924.836790,192.168.29.136,2855,8,11428,28
1686224924.847981,192.168.29.136,2856,8,11427,28
1686224924.859324,192.168.29.136,2857,8,11426,28
1686224924.870774,192.168.29.136,2858,8,11425,28
1686224925.070183,192.168.29.136,2859,8,11424,28
1686224925.086778,192.168.29.136,2860,8,11423,28
1686224925.098696,192.168.29.136,2861,8,11422,28
1686224925.104459,192.168.29.136,2862,8,11421,28
1686224925.115604,192.168.29.136,2863,8,11420,28
1686224925.126981,192.168.29.136,2864,8,11419,28
1686224925.138185,192.168.29.136,2865,8,11418,28
1686224925.155213,192.168.29.136,2866,8,11417,28
1686224925.172075,192.168.29.136,2867,8,11416,28
1686224925.183189,192.168.29.136,2868,8,11415,28
1686224925.200612,192.168.29.136,2869,8,11414,28
1686224925.217529,192.168.29.136,2870,8,11413,28
1686224925.234529,192.168.29.136,2871,8,11412,28
1686224925.246004,192.168.29.136,2872,8,11411,28
1686224925.262625,192.168.29.136,2873,8,11410,28
1686224925.331275,192.168.29.136,2874,8,11409,28
1686224925.342316,192.168.29.136,2875,8,11408,28
1686224925.358901,192.168.29.136,2876,8,11407,28
1686224925.375863,192.168.29.136,2877,8,11406,28
1686224925.386796,192.168.29.136,2878,8,11405,28
1686224925.455813,192.168.29.136,2879,8,11404,28
1686224925.602843,192.168.29.136,2880,8,11403,28
1686224925.609627,192.168.29.136,2881,8,11402,28
1686224925.621169,192.168.29.136,2882,8,11401,28
1686224925.626852,192.168.29.136,2883,8,11400,28
1686224925.638077,192.168.29.136,2884,8,11399,28
1686224925.654501,192.168.29.136,2885,8,11398,28
1686224925.665841,192.168.29.136,2886,8,11397,28
1686224925.714509,192.168.29.136,2887,8,11396,28
1686224925.731002,192.168.29.136,2888,8,11395,28
1686224925.993666,192.168.29.136,2889,8,11394,28
1686224926.004840,192.168.29.136,2890,8,11393,28
1686224926.010731,192.168.29.136,2891,8,11392,28
1686224926.021966,192.168.29.136,2892,8,11391,28
1686224926.038809,192.168.29.136,2893,8,11390,28
1686224926.050168,192.168.29.136,2894,8,11389,28
1686224926.082281,192.168.29.136,2895,8,11388,28
1686224926.256663,192.168.29.136,2896,8,11387,28
