1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215816.385890,192.168.29.136,47351,60422,21249,28
1686215816.402860,192.168.29.136,47095,60422,21505,28
1686215816.414410,192.168.29.136,46839,60422,21761,28
1686215816.511395,192.168.29.136,46583,60422,22017,28
1686215816.522875,192.168.29.136,46327,60422,22273,28
1686215816.533782,192.168.29.136,46071,60422,22529,28
1686215816.545090,192.168.29.136,45815,60422,22785,28
1686215816.556877,192.168.29.136,45559,60422,23041,28
1686215816.573721,192.168.29.136,45303,60422,23297,28
1686215816.574264,192.168.29.136,45047,60422,23553,28
1686215816.580039,192.168.29.136,44791,60422,23809,28
1686215816.591440,192.168.29.136,44535,60422,24065,28
1686215816.619703,192.168.29.136,44279,60422,24321,28
1686215816.626186,192.168.29.136,44023,60422,24577,28
1686215816.637862,192.168.29.136,43767,60422,24833,28
1686215816.693625,192.168.29.136,43511,60422,25089,28
1686215816.705280,192.168.29.136,43255,60422,25345,28
1686215816.717393,192.168.29.136,42999,60422,25601,28
1686215816.723786,192.168.29.136,42743,60422,25857,28
1686215816.740952,192.168.29.136,42487,60422,26113,28
1686215816.758552,192.168.29.136,42231,60422,26369,28
1686215816.770377,192.168.29.136,41975,60422,26625,28
1686215817.020468,192.168.29.136,41719,60422,26881,28
1686215817.026769,192.168.29.136,41463,60422,27137,28
1686215817.038160,192.168.29.136,41207,60422,27393,28
1686215817.044204,192.168.29.136,40951,60422,27649,28
1686215817.055403,192.168.29.136,40695,60422,27905,28
1686215817.104466,192.168.29.136,40439,60422,28161,28
1686215817.174404,192.168.29.136,40183,60422,28417,28
1686215817.276699,192.168.29.136,39927,60422,28673,28
1686215817.288155,192.168.29.136,39671,60422,28929,28
1686215817.300429,192.168.29.136,39415,60422,29185,28
1686215817.439450,192.168.29.136,39159,60422,29441,28
1686215817.503352,192.168.29.136,38903,60422,29697,28
1686215817.515078,192.168.29.136,38647,60422,29953,28
1686215817.531995,192.168.29.136,38391,60422,30209,28
1686215817.847337,192.168.29.136,38135,60422,30465,28
1686215817.858862,192.168.29.136,37879,60422,30721,28
1686215817.870403,192.168.29.136,37623,60422,30977,28
1686215817.937019,192.168.29.136,37367,60422,31233,28
1686215817.981405,192.168.29.136,37111,60422,31489,28
1686215817.993040,192.168.29.136,36855,60422,31745,28
1686215818.062733,192.168.29.136,36599,60422,32001,28
1686215818.074140,192.168.29.136,36343,60422,32257,28
1686215818.101650,192.168.29.136,36087,60422,32513,28
1686215818.150011,192.168.29.136,35831,60422,32769,28
1686215818.161669,192.168.29.136,35575,60422,33025,28
1686215818.173089,192.168.29.136,35319,60422,33281,28
1686215818.184679,192.168.29.136,35063,60422,33537,28
1686215818.196185,192.168.29.136,34807,60422,33793,28
1686215818.255682,192.168.29.136,34551,60422,34049,28
1686215818.272489,192.168.29.136,34295,60422,34305,28
1686215818.337212,192.168.29.136,34039,60422,34561,28
1686215818.375634,192.168.29.136,33783,60422,34817,28
1686215818.468248,192.168.29.136,33527,60422,35073,28
1686215818.474468,192.168.29.136,33271,60422,35329,28
1686215818.486000,192.168.29.136,33015,60422,35585,28
1686215818.529872,192.168.29.136,32759,60422,35841,28
1686215818.564995,192.168.29.136,32503,60422,36097,28
1686215818.592997,192.168.29.136,32247,60422,36353,28
1686215818.604492,192.168.29.136,31991,60422,36609,28
1686215818.624038,192.168.29.136,31735,60422,36865,28
1686215818.630573,192.168.29.136,31479,60422,37121,28
1686215818.642390,192.168.29.136,31223,60422,37377,28
